SDSS_dr8objid	GZ_dr8objid
1237656569724142017	1237678617935348712
1237652942086144184	1237678877784408274
1237649955473981485	1237679167153700927
1237653606191857722	1237679338955997227
1237652953359188083	1237679437737754773
1237652601182617784	1237680240903586049
1237652601186156622	1237680240907124849
1237652601186418845	1237680240907387120
1237653597603233821	1237680240909090979
1237652601174491396	1237680241432330621
