name,objID,ra,dec,run,rerun,camcol,field,rowC,colC,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1237654400764805236_r,5.87729E+17,174.2666253,65.4655659,2078,40,6,73,562.072815,84.66082,GALAXY,18.568239,17.19224,16.40786,16.036169,15.709537,18.310711,17.45492,16.818172,16.537724,16.247095
1237654599959511144_r,5.87728E+17,165.4764083,3.49558806,1992,40,6,104,1062.63843,890.422607,GALAXY,18.530109,17.436152,17.060932,16.800312,16.574327,18.140512,17.22382,16.940346,16.726269,16.4606
1237654599959576685_r,5.87728E+17,165.5209103,3.53032145,1992,40,6,105,110.03511,1200.33435,GALAXY,18.220663,17.202196,16.852503,16.62838,16.376966,18.023569,16.975,16.743139,16.532694,16.422609
1237654599960363182_r,5.87729E+17,167.3995012,3.61271597,2125,40,1,324,813.265808,1023.71143,GALAXY,18.243834,17.19318,16.731554,16.499611,16.364246,18.161228,17.128426,16.72751,16.562023,16.577288
1237654600483209531_r,5.87729E+17,135.3315679,2.49503436,2125,40,2,110,783.304688,931.882202,GALAXY,18.97443,17.163471,16.222748,15.759732,15.389544,18.907375,17.324247,16.465498,16.040842,15.712134
1237654600491008156_r,5.87729E+17,153.1211543,3.5965047,2125,40,2,229,634.049255,1773.48608,GALAXY,17.893221,16.664017,16.125082,15.834455,15.606595,17.944466,16.660984,16.130535,15.806917,15.570333
1237654600493170782_r,5.87729E+17,158.0575642,3.77024851,2125,40,2,262,532.695007,1435.60547,GALAXY,18.242605,16.94787,16.270597,15.902068,15.64599,18.066826,16.921143,16.317957,15.978005,15.757397
1237654601027158175_r,5.87729E+17,151.4386495,3.87480421,2125,40,3,218,478.766663,1205.96106,GALAXY,18.411598,17.28433,16.817223,16.534857,16.34668,18.570145,17.352428,16.901642,16.683815,16.501873
1237654601031483530_r,5.87729E+17,161.4174976,4.18361101,2125,40,3,284,1181.7793,243.555557,GALAXY,18.870012,17.463221,16.774012,16.447746,16.223776,18.805304,17.382719,16.784988,16.496595,16.344465
1237654601033842798_r,5.87729E+17,166.8047544,4.33531918,2125,40,3,320,1044.42822,105.047523,GALAXY,18.320232,17.048662,16.443605,16.116417,15.861992,18.311199,17.001772,16.485834,16.188868,15.983961
1237654601559834848_r,5.87729E+17,141.8788813,3.71138114,2125,40,4,154,914.178711,589.716553,GALAXY,17.855097,16.780485,16.424095,16.215681,16.171219,17.877123,16.78503,16.48481,16.282791,16.299587
1237654601568026837_r,5.87729E+17,160.6377461,4.641809,2125,40,4,279,1072.02893,841.457642,GALAXY,19.103733,17.553623,16.892473,16.540609,16.305927,19.362793,17.626234,16.956537,16.665373,16.501638
1237654602095132776_r,5.87729E+17,138.1664248,3.91939097,2125,40,5,130,83.962555,736.086975,GALAXY,18.246761,16.998325,16.298969,15.888031,15.589561,18.372915,17.108629,16.441725,16.074736,15.815626
1237654602099261629_r,5.87729E+17,147.6089826,4.48475947,2125,40,5,193,107.925819,870.072571,GALAXY,19.048534,17.516771,16.694462,16.234825,15.91103,18.773705,17.344276,16.5868,16.180351,15.973507
1237654602102865996_r,5.87729E+17,155.9068487,4.8709538,2125,40,5,248,518.831726,788.191345,GALAXY,18.602795,17.054838,16.322989,15.859718,15.592849,18.330635,16.930304,16.250851,15.823499,15.644844
1237654602104504424_r,5.87729E+17,159.6093006,5.09732421,2125,40,5,273,80.709564,1506.9834,GALAXY,18.164282,16.798618,16.138958,15.782309,15.560247,18.31966,16.819366,16.17396,15.844739,15.737973
1237654602104635488_r,5.87729E+17,159.913323,5.05395457,2125,40,5,275,95.380722,1010.74799,GALAXY,18.56679,16.932196,16.139235,15.714843,15.472554,18.317289,16.83082,16.10885,15.702827,15.56681
1237654602105028751_r,5.87729E+17,160.8291787,5.13839263,2125,40,5,281,245.156647,1476.34106,GALAXY,18.370104,16.815878,16.087309,15.645419,15.365768,18.141981,16.700729,16.028759,15.613832,15.385936
1237654602107388099_r,5.87729E+17,166.2893225,5.35997207,2125,40,5,317,718.033997,1914.95886,GALAXY,18.829262,17.451988,16.652605,16.266624,15.978942,18.595377,17.396383,16.666945,16.273003,16.036482
1237654602107584691_r,5.87729E+17,166.8012818,5.24438622,2125,40,5,320,1238.88965,737.090271,GALAXY,18.132589,16.940697,16.418413,16.079454,15.930801,18.070494,16.915213,16.490604,16.168781,16.084368
1237654602635542776_r,5.87729E+17,146.3452685,4.74971474,2125,40,6,184,1051.98181,72.89975,GALAXY,19.31888,17.844915,16.984987,16.511721,16.217285,18.950871,17.738426,16.943287,16.484198,16.309666
1237654604245827787_r,5.8801E+17,146.0625923,3.04790611,2126,41,1,179,1144.56519,1917.0614,GALAXY,18.561502,17.04056,16.270832,15.885113,15.583537,18.534164,17.429577,16.717367,16.396677,16.103405
1237654604246220877_r,5.8801E+17,146.8522479,3.00147287,2126,41,1,185,114.068604,1106.61011,GALAXY,18.870697,17.58885,17.088636,16.809786,16.658686,18.872671,17.790602,17.437218,17.163229,17.050398
1237654604249301155_r,5.8801E+17,153.9985992,3.26656467,2126,41,1,232,1063.48438,306.973328,GALAXY,18.835192,17.525986,16.838224,16.488539,16.219185,18.540829,17.436819,16.784643,16.508528,16.298969
1237654604251529262_r,5.8801E+17,159.0552898,3.65059375,2126,41,1,266,784.806152,1888.83093,GALAXY,19.114212,17.385481,16.800154,16.537117,16.345713,22.93783,17.32799,16.812063,16.673378,16.525974
1237654604256313422_r,5.8801E+17,169.9559471,3.86636187,2126,41,1,339,335.010162,835.86145,GALAXY,18.572701,17.046995,16.244572,15.833492,15.513409,18.858845,17.366714,16.599691,16.181049,15.931588
1237654604257689855_r,5.8801E+17,173.2236547,3.96358024,2126,41,1,360,1404.57129,1120.41724,GALAXY,18.622131,17.218744,16.576303,16.200689,15.953535,18.912399,17.329971,16.675798,16.388584,16.094131
1237654604261228722_r,5.8801E+17,181.2845493,4.11108096,2126,41,1,414,1023.21613,1602.98083,GALAXY,18.781891,17.166298,16.225922,15.791766,15.504725,18.773163,17.418606,16.594345,16.200638,15.989752
1237654604262473825_r,5.8801E+17,184.1207459,3.99004561,2126,41,1,433,880.882446,412.109558,GALAXY,18.559671,17.222765,16.508194,16.110708,15.880889,18.410391,17.147007,16.477682,16.093901,15.910371
1237654604784074992_r,5.8801E+17,149.1985637,3.62097254,2126,41,2,200,1261.44812,1797.56067,GALAXY,18.459034,17.048298,16.358435,15.976713,15.703363,18.43038,17.037661,16.420439,16.089493,15.911675
1237654604787548268_r,5.8801E+17,157.0319738,3.82722277,2126,41,2,253,202.146149,402.297882,GALAXY,18.785986,17.448156,16.889891,16.569593,16.400375,18.77702,17.395412,16.90233,16.586664,16.639236
1237654604788269285_r,5.8801E+17,158.7262556,3.99149503,2126,41,2,264,644.56189,1283.49158,GALAXY,18.617046,17.168324,16.378681,15.963787,15.657225,18.440607,17.095232,16.39271,16.012877,15.723621
1237654604790235275_r,5.8801E+17,163.2556786,4.1993905,2126,41,2,294,926.074829,1716.09192,GALAXY,18.31426,17.02206,16.541889,16.224255,16.005215,18.203394,16.917259,16.545078,16.241699,16.09675
1237654604798886035_r,5.8801E+17,183.1167047,4.42518741,2126,41,2,426,1314.40845,570.769897,GALAXY,18.689598,17.436258,16.916702,16.549362,16.352694,18.497206,17.369967,16.926764,16.597452,16.430922
1237654605315899572_r,5.8801E+17,137.6429152,3.22457847,2126,41,3,123,1164.05603,442.128906,GALAXY,17.914783,17.282417,16.656425,16.173248,15.947689,18.070864,17.154835,16.540125,16.111731,16.000074
1237654605316620376_r,5.8801E+17,139.2587285,3.47000756,2126,41,3,134,968.611938,1741.33289,GALAXY,17.709251,16.750719,16.222839,15.884981,15.693083,18.096804,16.976988,16.409988,16.110487,15.91905
1237654605321535657_r,5.8801E+17,150.5136951,3.96916074,2126,41,3,209,1086.03418,547.122498,GALAXY,18.455793,17.309132,16.835133,16.571133,16.394485,18.412741,17.2855,16.83704,16.60956,16.455397
1237654605323436134_r,5.8801E+17,154.7461084,4.28169481,2126,41,3,238,83.134094,1594.96582,GALAXY,18.200529,16.878429,16.284563,15.923821,15.687701,18.04034,16.810356,16.22361,15.886695,15.74767
1237654605324484881_r,5.8801E+17,157.203877,4.40918517,2126,41,3,254,613.817139,1811.1311,GALAXY,18.148052,16.872906,16.315617,15.984893,15.849241,17.975857,16.738476,16.293713,16.032337,16.12776
1237654605324746856_r,5.8801E+17,157.7624399,4.32273134,2126,41,3,258,196.87616,821.438904,GALAXY,18.446346,17.255133,16.68433,16.292078,16.107136,18.331438,17.215506,16.689875,16.317116,16.205528
1237654605324943590_r,5.8801E+17,158.3322132,4.34435598,2126,41,3,261,1282.52283,814.098083,GALAXY,18.549799,17.427914,16.986256,16.76428,16.270424,18.410549,17.373102,17.012144,16.759748,15.756785
1237654605329793222_r,5.8801E+17,169.4494894,4.74108009,2126,41,3,335,1373.46521,1261.10376,GALAXY,18.086245,16.710051,16.166145,15.880201,15.678444,18.042072,16.659733,16.19817,15.931068,15.867621
1237654605336084722_r,5.8801E+17,183.7874635,4.93297606,2126,41,3,431,597.500488,1358.35864,GALAXY,18.679657,16.970222,16.180944,15.7709,15.435411,19.058996,17.264158,16.519997,16.12092,15.82665
1237654605852574069_r,5.8801E+17,137.1418769,3.67762911,2126,41,4,120,974.503723,1029.17871,GALAXY,18.472614,17.365614,16.739216,16.322689,16.126837,18.609884,17.368925,16.793837,16.443064,16.619698
1237654605853098278_r,5.8801E+17,138.3333458,3.69556143,2126,41,4,128,884.071838,500.014709,GALAXY,18.955036,17.251368,16.471893,16.044182,15.799981,18.623726,17.313004,16.650599,16.23897,16.108112
1237654605855719628_r,5.8801E+17,144.3089466,4.16980077,2126,41,4,168,799.861023,1542.58484,GALAXY,18.273884,16.957359,16.375353,15.998264,15.835396,18.318007,16.991142,16.427553,16.078611,16.000721
1237654605857816793_r,5.8801E+17,149.1063146,4.33520729,2126,41,4,200,757.440979,695.632446,GALAXY,19.172119,17.684673,16.852066,16.42095,16.082882,18.801617,17.514732,16.729719,16.330149,16.057774
1237654605861683369_r,5.8801E+17,158.0095238,4.81797793,2126,41,4,259,1251.37952,1415.6803,GALAXY,18.656088,17.470413,16.866455,16.491131,16.253073,18.550083,17.411156,16.85795,16.483719,16.319731
1237654605861879974_r,5.8801E+17,158.3339059,4.81271261,2126,41,4,262,102.982132,1252.41638,GALAXY,18.860861,17.56686,16.937479,16.589891,16.40756,18.716291,17.583914,16.999218,16.690599,16.63241
1237654605862076564_r,5.8801E+17,158.7818258,4.78755014,2126,41,4,265,65.559578,865.997192,GALAXY,18.097889,16.968094,16.532152,16.301044,16.18412,17.890848,16.821926,16.455187,16.255346,16.241508
1237654605865025659_r,5.8801E+17,165.6394582,5.04179565,2126,41,4,310,972.746216,1080.75659,GALAXY,18.803436,17.268843,16.711014,16.396004,16.206163,18.791149,17.192286,16.685024,16.432777,16.356888
1237654605868302571_r,5.8801E+17,173.1540923,5.29367192,2126,41,4,360,990.919128,1775.28516,GALAXY,18.804043,17.226521,16.428135,16.030087,15.708286,18.907814,17.529943,16.820671,16.442499,16.280243
1237654605868499090_r,5.8801E+17,173.5985739,5.11994917,2126,41,4,363,904.188232,125.440277,GALAXY,18.397554,17.092611,16.501211,16.139109,15.967548,18.377209,17.151827,16.590019,16.249273,16.174911
1237654605869744435_r,5.8801E+17,176.4828998,5.34050159,2126,41,4,382,1181.77551,1736.77075,GALAXY,18.776695,17.298883,16.557991,16.170788,15.904236,18.577295,17.280802,16.578835,16.207447,16.068867
1237654605872889950_r,5.8801E+17,183.6618374,5.40310142,2126,41,4,430,828.674927,1818.59241,GALAXY,19.171871,17.622856,16.905783,16.513786,16.255215,18.965303,17.554836,16.849705,16.500992,16.536211
1237654606401175695_r,5.8801E+17,163.9685095,5.37748604,2126,41,5,299,915.261475,771.507751,GALAXY,18.748173,17.565172,16.969976,16.643377,16.445375,18.533262,17.531488,16.908102,16.602558,16.426893
1237654606406615223_r,5.8801E+17,176.4854846,5.73479698,2126,41,5,382,1250.91516,1506.19006,GALAXY,18.67222,17.38904,16.770222,16.547419,16.403076,18.598551,17.323336,16.697796,16.513588,16.398897
1237654606407139445_r,5.8801E+17,177.5724312,5.70162858,2126,41,5,390,191.149506,1085.67944,GALAXY,18.398613,17.393356,16.951365,16.576576,16.418003,18.386604,17.318192,16.88143,16.534296,16.396599
1237654606408843483_r,5.8801E+17,181.5968512,5.63318211,2126,41,5,416,1205.56042,164.062027,GALAXY,18.523232,17.030661,16.19734,15.767314,15.463735,18.301418,17.13488,16.453197,16.077173,15.882145
1237654606410219652_r,5.8801E+17,184.7031341,5.7382178,2126,41,5,437,726.717773,1038.97229,GALAXY,18.169054,17.026867,16.606262,16.358475,16.247166,17.803135,16.80368,16.469917,16.236439,16.196434
1237654606938177658_r,5.87733E+17,164.2135642,5.91659338,2986,40,1,304,798.728027,1524.68604,GALAXY,18.147951,16.834591,16.181234,15.836814,15.611077,18.41803,17.121967,16.475939,16.151115,15.988057
1237654606944272480_r,5.8801E+17,178.2502913,6.13908999,2126,41,6,394,919.518799,1179.33765,GALAXY,18.771442,17.17841,16.361105,15.884934,15.56562,18.632683,17.075153,16.313046,15.878378,15.613147
1237654606947352759_r,5.87743E+17,185.2828181,6.05751514,5402,40,6,24,1180.95898,141.716309,GALAXY,18.655357,17.223225,16.34749,15.92535,15.611314,18.389431,17.11742,16.295507,15.886638,15.66361
1237654608531947581_r,5.87729E+17,187.935439,63.74808142,2078,40,1,111,966.481995,393.404633,GALAXY,18.950483,17.39624,16.539822,16.094358,15.77603,19.198994,17.595154,16.826353,16.439892,16.126949
1237654608533258419_r,5.87729E+17,194.647191,63.60598727,2078,40,1,131,791.388428,1795.67395,GALAXY,18.172243,17.074383,16.619318,16.330563,16.197052,18.022907,17.010551,16.59701,16.377909,16.184969
1237654608534110463_r,5.87729E+17,199.1945521,63.21780048,2078,40,1,145,572.970337,1794.62354,GALAXY,18.337278,16.922989,16.253656,15.779438,15.575483,17.969421,16.794182,16.191216,15.779522,15.603305
1237654609606017275_r,5.87729E+17,189.9916213,64.63785844,2078,40,3,117,419.398743,1344.97449,GALAXY,18.166109,16.966599,16.347298,15.990109,15.762577,18.184696,16.991699,16.384281,16.043079,15.89471
1237654610679693471_r,5.87729E+17,189.6568945,65.4733966,2078,40,5,115,1283.6825,1190.64417,GALAXY,18.622038,17.518169,16.951309,16.60685,16.453199,18.448092,17.371885,16.906591,16.600239,16.611357
1237654626789032368_r,5.87729E+17,120.1030211,35.74686,2131,40,3,97,1168.37427,720.56427,GALAXY,18.92527,17.505962,16.658741,16.203808,15.947667,18.68964,17.462063,16.719772,16.326805,16.150436
1237654627326951798_r,5.87729E+17,121.5932108,37.81078514,2131,40,4,113,814.845337,207.646957,GALAXY,19.047308,17.114807,16.150352,15.675119,15.323311,19.260303,17.36927,16.515289,16.051174,15.834474
1237654627862773956_r,5.87729E+17,119.2241955,36.25481713,2131,40,5,97,814.068359,1027.27759,GALAXY,18.699482,17.257044,16.590429,16.16288,15.937429,18.450956,17.065844,16.532804,16.142387,16.075903
1237654628400628037_r,5.87728E+17,120.5533686,38.32532694,1889,40,2,99,199.308685,484.365082,GALAXY,18.879807,17.338549,16.629221,16.258825,16.014267,18.980824,17.326157,16.695757,16.400225,16.199551
1237654639674851437_r,5.87729E+17,224.3590424,58.40757903,2134,40,3,111,450.706848,162.471817,GALAXY,18.224287,16.973497,16.26321,15.845414,15.596067,18.361731,17.134472,16.425617,16.017179,15.818163
1237654651498070151_r,5.87729E+17,146.9204974,52.49792378,2243,40,1,190,235.302277,1955.17139,GALAXY,19.040779,17.469975,16.594095,16.163219,15.862375,18.74226,17.507473,16.721687,16.35939,16.094589
1237654652026159313_r,5.87729E+17,124.4038367,39.58496927,2137,40,2,161,227.546371,1080.82739,GALAXY,19.180414,17.87398,17.108669,16.687143,16.372198,19.283382,18.062561,17.354733,17.006155,16.686926
1237654652031336566_r,5.87729E+17,135.9774107,47.99618579,2137,40,2,240,265.241302,1396.78345,GALAXY,18.458843,17.313242,16.735722,16.323889,16.130445,18.621021,17.228386,16.688168,16.269056,16.085836
1237654652034482235_r,5.87729E+17,145.0011715,52.45629879,2137,40,2,288,1176.17285,1740.96436,GALAXY,18.506594,17.015697,16.219334,15.791909,15.523939,18.540257,17.244129,16.48074,16.088039,15.881298
1237654652035203182_r,5.87729E+17,147.3068831,53.24558582,2137,40,2,299,730.313416,889.450928,GALAXY,18.611649,17.424704,16.755074,16.368895,16.103323,18.612526,17.305023,16.696827,16.344151,16.052847
1237654652563030270_r,5.87729E+17,124.0682101,39.93051091,2137,40,3,161,1064.35706,1097.88623,GALAXY,18.183022,17.161592,16.687477,16.34528,16.217505,18.258585,17.140707,16.676357,16.369854,16.342299
1237654652563095837_r,5.87729E+17,124.1531721,40.08709733,2137,40,3,162,1167.33862,1581.29272,GALAXY,18.26701,17.088722,16.551964,16.20681,16.013548,18.26988,17.081148,16.573452,16.238552,16.107269
1237654652568469738_r,5.87729E+17,136.4398926,48.67987129,2137,40,3,244,989.704773,478.022919,GALAXY,19.073744,17.711964,16.958208,16.580484,16.32753,18.835657,17.626356,16.953373,16.588703,16.425245
1237654652568993920_r,5.87729E+17,137.7325596,49.48537679,2137,40,3,252,703.820679,1141.53845,GALAXY,18.618292,16.983583,16.132683,15.682556,15.365573,18.635145,17.087978,16.342737,15.956001,15.804113
1237654653094134089_r,5.87729E+17,113.7142027,29.7021031,2137,40,4,73,174.013214,1494.82849,GALAXY,18.381109,17.222872,16.745956,16.453531,16.332014,18.636162,17.61203,17.2796,17.069502,17.358109
1237654653102784721_r,5.87729E+17,129.7072603,45.11451142,2137,40,4,205,1407.87048,1456.95605,GALAXY,18.175501,16.998516,16.61438,16.385397,16.353199,18.470118,16.86232,16.554228,16.316784,16.740801
1237654653104816339_r,5.87729E+17,134.4768135,48.2778831,2137,40,4,236,568.618591,1709.33203,GALAXY,18.614021,17.102736,16.343508,15.901135,15.683556,18.372492,17.024805,16.349237,15.905779,15.991589
1237654653107110085_r,5.87729E+17,141.0381991,51.52682297,2243,40,4,166,806.420227,1952.36621,GALAXY,18.239445,17.18108,16.907333,16.695267,16.686865,18.085457,17.045956,16.842365,16.721355,17.221628
1237654653637361890_r,5.87729E+17,124.3586411,41.51633386,2137,40,5,170,1020.84198,1396.62512,GALAXY,18.944296,17.733894,17.115158,16.746998,16.549553,18.911777,17.713631,17.168316,16.853836,16.649244
1237654653637755023_r,5.87729E+17,125.0690018,42.21411411,2137,40,5,176,796.206177,1959.33496,GALAXY,18.645885,17.130289,16.312225,15.892463,15.605624,18.823524,17.332773,16.644461,16.269596,16.023449
1237654653644505363_r,5.87729E+17,142.0066917,52.68136474,2137,40,5,279,1042.80627,1467.74097,GALAXY,18.410713,16.973421,16.193199,15.758809,15.420527,18.199753,16.97427,16.194729,15.794807,15.495996
1237654654172266544_r,5.87729E+17,120.1166829,38.27479001,2076,40,2,97,925.07666,800.115662,GALAXY,19.002022,17.475552,16.56418,16.127419,15.796465,19.032261,17.489767,16.703503,16.283083,16.081011
1237654654181048479_r,5.8801E+17,140.6337931,52.58836597,2074,41,1,138,134.22113,1908.11096,GALAXY,18.499334,17.469744,16.875452,16.475513,16.275953,18.437119,17.435274,16.850227,16.4946,16.265671
1237654665438560410_r,5.87729E+17,122.2794662,38.08586853,2131,40,3,117,428.85849,1814.6571,GALAXY,18.335007,17.287165,16.845491,16.467278,16.362659,18.614943,17.534258,17.083935,16.72547,16.756382
1237654669200457931_r,5.87729E+17,153.9714208,-0.76929252,2141,40,2,76,727.724976,713.100647,GALAXY,18.137062,17.026999,16.589682,16.331039,16.160961,17.975782,16.949833,16.56073,16.375635,16.240772
1237654669736804557_r,5.87729E+17,152.7910841,-0.39943376,2141,40,3,68,886.664124,261.348297,GALAXY,18.194347,17.059238,16.583855,16.286657,16.088461,18.160862,16.941919,16.52598,16.260418,16.099192
1237654669752729851_r,5.87723E+17,189.2237306,-0.41629603,752,40,3,305,696.387817,127.429207,GALAXY,18.389664,16.969051,16.286011,15.904165,15.633267,18.182022,16.824095,16.192329,15.832253,15.593348
1237654670812053639_r,5.87729E+17,156.2421341,0.44897007,2141,40,5,91,955.52356,343.542114,GALAXY,18.67219,17.490135,16.822664,16.434385,16.186514,18.808243,17.648958,17.01403,16.706041,16.423441
1237654670814085353_r,5.87729E+17,160.8543903,0.44081262,2141,40,5,122,691.83313,268.667267,GALAXY,19.484386,17.957073,17.021547,16.574493,16.242474,19.522625,18.127087,17.364847,16.985369,16.856983
1237654671349252233_r,5.87729E+17,156.9674018,0.85336945,2141,40,6,96,744.273682,202.176208,GALAXY,18.752752,17.056223,16.178856,15.672018,15.331824,19.324829,17.258713,16.411695,15.94579,15.706369
1237654671350628467_r,5.87729E+17,160.087024,0.94250797,2141,40,6,117,522.030151,1012.1814,GALAXY,18.784866,17.258171,16.550232,16.174295,15.919377,18.500078,17.07489,16.479996,16.163542,16.053053
1237654875355742352_r,5.88007E+17,161.743465,62.61570058,1345,41,2,292,927.503052,1768.07605,GALAXY,17.839869,16.653538,16.090382,15.725826,15.486345,17.738829,16.593281,16.120907,15.799255,15.597503
1237654875359477894_r,5.87729E+17,180.5089877,64.50038996,2189,40,2,85,1059.30554,1844.48792,GALAXY,17.918474,16.660091,16.075504,15.71499,15.487709,17.961712,16.623388,16.035631,15.67129,15.50864
1237654876436627596_r,5.88007E+17,198.8706823,64.72673528,1345,41,4,401,1116.12231,1547.27954,GALAXY,18.247375,17.032383,16.516384,16.203829,16.020006,18.281572,17.113466,16.623808,16.317871,16.342896
1237654879118164035_r,5.87729E+17,195.9955022,4.00861818,2190,40,1,94,323.054871,1457.39685,GALAXY,18.037872,16.959528,16.540897,16.274433,16.125868,18.071962,16.955427,16.500454,16.264914,16.215675
1237654879122620497_r,5.87729E+17,206.1824884,3.70226854,2190,40,1,162,223.230957,902.140808,GALAXY,19.284533,17.807121,16.851131,16.411428,16.10816,18.891703,17.877916,17.047756,16.661045,16.463053
1237654879650709782_r,5.87743E+17,186.2026358,4.521947,5402,40,2,30,1357.66418,1452.40906,GALAXY,18.787409,17.537516,16.869217,16.44157,16.237476,18.7661,17.503897,16.836636,16.426125,16.25868
1237654879660212428_r,5.87729E+17,207.8710219,3.98249928,2190,40,2,173,480.166779,132.504913,GALAXY,18.341135,17.004206,16.477577,16.182512,15.984179,18.090132,17.006016,16.511515,16.260944,16.272484
1237654879661392159_r,5.87729E+17,210.667837,3.8922209,2190,40,2,191,1361.38794,220.462601,GALAXY,18.637474,17.527008,16.895451,16.566851,16.330666,18.295788,17.48064,16.947273,16.650227,16.520996
1237654879661981898_r,5.87729E+17,211.9844376,3.83547268,2190,40,2,200,1065.41992,166.283524,GALAXY,18.673223,17.294256,16.672503,16.338209,16.161045,18.306877,17.13978,16.616957,16.363853,16.289085
1237654879670567194_r,5.87729E+17,231.5690599,2.89651816,2190,40,2,331,707.770142,868.836304,GALAXY,18.708384,17.368681,16.735973,16.361517,16.101662,18.474373,17.190735,16.687485,16.408251,16.137001
1237654880192823366_r,5.87729E+17,198.1321728,4.86509675,2190,40,3,108,492.924225,1964.44495,GALAXY,18.492599,17.332014,16.919558,16.645393,16.504898,18.397516,17.241451,16.928801,16.674379,16.556635
1237654880197935178_r,5.87729E+17,209.8099879,4.5011013,2190,40,3,186,189.381226,1649.06506,GALAXY,18.275318,17.057863,16.632286,16.340553,16.17382,18.360815,17.051039,16.688795,16.439453,16.39073
1237654880200032368_r,5.87729E+17,214.6368961,4.30789726,2190,40,3,218,422.090637,1636.74768,GALAXY,18.588602,17.401552,16.831594,16.478113,16.236038,18.836275,17.575544,17.057035,16.712505,16.555391
1237654880205275322_r,5.87729E+17,226.620537,3.73904452,2190,40,3,298,331.251068,1977.90784,GALAXY,18.52091,17.21501,16.555273,16.187786,15.972899,18.542637,17.232458,16.638107,16.303114,16.19795
1237654880207438085_r,5.87729E+17,231.6314894,3.36254295,2190,40,3,331,1005.71692,1318.82349,GALAXY,18.608677,17.189587,16.441561,16.020964,15.691382,18.307638,17.089258,16.392576,15.988503,15.681629
1237654880207503636_r,5.87729E+17,231.792643,3.40016655,2190,40,3,332,1082.69739,1753.00696,GALAXY,18.038885,16.812487,16.224476,15.866573,15.773234,18.173044,16.835247,16.236765,15.901757,15.900413
1237654880724385954_r,5.87743E+17,186.0455691,5.3583105,5402,40,4,29,1282.95557,1424.10596,GALAXY,18.690907,17.167273,16.413847,16.028688,15.723734,18.404524,17.104418,16.392992,16.037262,16.0098
1237654880727335098_r,5.87729E+17,192.8108763,5.34298029,2190,40,4,72,1244.35754,1729.80066,GALAXY,17.687922,16.621279,16.166037,15.929827,15.76201,17.509216,16.50058,16.113825,15.868241,15.80144
1237654880735199443_r,5.87729E+17,210.8614865,4.87269409,2190,40,4,192,1417.49988,1564.04041,GALAXY,18.580505,17.494446,16.953455,16.656467,16.444979,18.841246,17.516207,17.007217,16.886921,16.915472
1237654880740114577_r,5.87729E+17,221.9943193,4.41388731,2190,40,4,267,299.756439,1972.57581,GALAXY,18.756359,17.073544,16.35873,15.913924,15.683203,18.73045,17.076052,16.38183,15.95348,15.756953
1237654880742670528_r,5.87729E+17,227.8633758,3.98854107,2190,40,4,306,563.401367,1086.44995,GALAXY,18.957445,17.465025,16.778683,16.383917,16.127712,18.787159,17.372305,16.783451,16.430786,16.175013
1237654880743653570_r,5.87729E+17,230.0740833,3.87657118,2190,40,4,321,222.011627,1283.42432,GALAXY,18.889353,17.536383,16.808123,16.437706,16.141581,18.883444,17.556095,16.88965,16.534319,16.288048
1237654880745750680_r,5.87729E+17,234.9794049,3.54696139,2190,40,4,353,1268.70068,1152.49548,GALAXY,18.874001,17.147104,16.360941,15.961409,15.574826,19.625587,17.441793,16.67729,16.295643,16.04022
1237654880748372469_r,5.87729E+17,240.9531152,3.07522369,2190,40,4,393,1208.39539,643.897705,GALAXY,18.857861,17.445715,16.762203,16.347538,16.079998,18.693714,17.460508,16.804735,16.385269,16.095089
1237654881265778891_r,5.87729E+17,196.336086,5.68122981,2190,40,5,96,432.492279,1452.13904,GALAXY,18.901356,17.808769,16.981886,16.563822,16.34259,18.673368,17.679874,16.968916,16.622442,16.659796
1237654881272201341_r,5.87729E+17,211.0993626,5.18576206,2190,40,5,194,739.645081,675.803589,GALAXY,19.046734,17.793653,17.038918,16.610241,16.3405,19.072227,17.999325,17.258457,16.87277,16.681278
1237654881799241856_r,5.87729E+17,188.5243735,6.1143217,2190,40,6,44,518.189575,776.348083,GALAXY,18.215925,17.000429,16.511698,16.198349,16.107277,18.158678,16.994291,16.584862,16.257542,16.137499
1237654881799372983_r,5.87729E+17,188.8539331,6.13629724,2190,40,6,46,774.683289,992.828369,GALAXY,18.411121,16.909119,16.166864,15.719783,15.446357,18.44816,17.030758,16.395393,15.974927,15.753495
1237654881803829391_r,5.87729E+17,199.120386,5.90195269,2190,40,6,114,1077.38196,124.720337,GALAXY,18.362492,17.336842,16.994671,16.753099,16.690659,18.112335,17.22735,16.998762,16.725368,16.665716
1237654948376084631_r,5.87729E+17,236.91299,55.01680431,2206,40,2,118,981.120483,794.571838,GALAXY,18.376572,16.971727,16.274607,15.89417,15.639341,18.175589,16.872066,16.219862,15.834476,15.68279
1237654948377002150_r,5.87729E+17,239.2461949,53.44649623,2206,40,2,132,828.74115,329.915497,GALAXY,18.677509,17.410454,16.710043,16.385588,16.158737,18.541124,17.34301,16.697651,16.37686,16.225203
